Year,State,fueltypeid,fuelTypeDescription,Ash Content (%),Generation (Thousands of MWh),Sulfur Content (%),Total Consumption (millions of MMBtu),Raw Cost (Millions of $),CO2 Emissions (Million Metric Tons),Cost ($/MWh),Heat_Rate (Btu/kWh),efficiency%,Emission_Factor_CO2,CO2_Intensity_kg_per_MWh,CtoE_Ratio
2020,SD,COW,all coal products,5.22,1648.2221,0.64,18.44104,34.5,2.1,20.931645073804077,11188.44359628475,30.495751894687068,95,1274.1001349272044,0.01642857142857143
2020,CA,TSN,estimated total solar,,47679.87321,,,,,27.54384615384615,,,0,,0.0
2020,CA,NG,natural gas,0.0,92046.68508,0.0,783.29235,2070.6,112.3,22.495106675491805,8509.72905020123,40.0952836438349,53,1220.0330723740606,0.018438112199465714
2020,SC,NG,natural gas,0.0,24227.92982,0.0,195.4558,510.3,18.0,21.06246814281056,8067.375192685778,42.29380583530394,53,742.9442025682737,0.02835
2020,MT,NG,natural gas,0.0,290.79568,0.0,4.02791,6.2,4.6,21.32081191852644,13851.340570121263,24.632994782902294,53,15818.66690729381,0.001347826086956522
2019,MA,WNT,onshore wind turbine,0.0,210.81692,0.0,1.87739,,,39.0,8905.309877404527,38.31421979663256,0,,0.0
2019,MA,NUC,nuclear,0.0,2177.204,0.0,22.73359,15.6,,7.165153104624096,10441.644421009698,32.67684535526506,0,,0.0
2019,HI,WNT,onshore wind turbine,0.0,529.31,0.0,4.71351,,,,8905.008407171601,38.315516886566485,0,,0.0
2019,TN,WNT,onshore wind turbine,0.0,37.976,0.0,0.33818,,,27.83333333333333,8905.097956604171,38.31513158672896,0,,0.0
2019,AR,NG,natural gas,0.0,21772.4002,0.0,176.91991,426.2,19.4,19.57524186975031,8125.879938583896,41.989298707194685,53,891.0363497727734,0.021969072164948453
2019,NJ,NUC,nuclear,0.0,26637.324,0.0,278.25235,183.9,,6.903846647658751,10445.957334152636,32.66335378227713,0,,0.0
2019,NJ,PET,petroleum,0.0,142.42328,0.0,0.9723,6.0,57.5,42.12794425181052,6826.833366005894,49.97924831430628,73,403726.13241318415,0.00010434782608695651
2019,NJ,NG,natural gas,0.0,40449.13314,0.0,313.66247,845.0,41.7,20.89043532961112,7754.491769066377,44.00030461842629,53,1030.9244417098032,0.02026378896882494
2019,UT,TSN,estimated total solar,,2646.03144,,,,,22.132777777777772,,,0,,0.0
2019,LA,NUC,nuclear,0.0,13981.335,0.0,146.09538,93.8,,6.708944460596932,10449.315462364646,32.65285666117573,0,,0.0
2019,LA,COW,all coal products,7.1,7418.81416,0.53,87.48716,272.2,8.7,36.69049987363479,11792.60702764389,28.93338166871573,95,1172.6941546679745,0.031287356321839085
2019,OR,TSN,estimated total solar,,902.93575,,,,,22.132777777777772,,,0,,0.0
2019,NM,COW,all coal products,21.69,14691.66505,0.85,150.01003,373.4,14.5,25.415771373034403,10210.55336406543,33.416406323363844,95,986.9541641912127,0.025751724137931035
2019,NC,WNT,onshore wind turbine,0.0,523.139,0.0,4.65855,,,27.83333333333333,8904.994657251706,38.31557604834122,0,,0.0
2019,NC,COW,all coal products,9.68,30672.10113,1.74,316.71296,859.7,30.4,28.028728659841896,10325.766684768361,33.04355118766216,95,991.1287091534183,0.02827960526315789
2019,NM,PET,petroleum,0.0,183.60122,0.0,3.87451,76.9,18.3,418.84253274569744,21102.855416755945,16.168428075808297,73,99672.54030229211,0.004202185792349726
2019,NM,NG,natural gas,0.0,11803.19183,0.0,107.88828,134.5,15.9,11.395222744592129,9140.602097627689,37.32795677524936,53,1347.0932463867275,0.008459119496855346
2019,ME,WNT,onshore wind turbine,0.0,2493.932,0.0,22.20846,,,39.0,8904.99821165934,38.31556075477543,0,,0.0
2019,NY,NUC,nuclear,0.0,44865.018,0.0,468.46447,313.1,,6.978711119652287,10441.642305816082,32.67685197470792,0,,0.0
2019,TN,PET,petroleum,0.0,139.60037,0.0,1.62989,22.2,49.2,159.02536648004588,11675.39885460189,29.223841022400283,73,352434.59598280437,0.00045121951219512197
2019,NE,NUC,nuclear,0.0,6951.6,0.0,72.58612,49.8,,7.163818401519075,10441.642211864895,32.67685226872575,0,,0.0
2019,OR,NG,natural gas,0.0,20932.33415,0.0,158.20829,334.3,15.9,15.970507522210562,7558.081619865599,45.143730533842444,53,759.5903966591324,0.021025157232704404
2019,MD,PET,petroleum,0.0,67.26853,0.0,1.10156,14.6,32.9,217.0405685987192,16375.562242849664,20.835925810668506,73,489084.568965607,0.0004437689969604863
2019,ND,PET,petroleum,0.0,33.58654,0.0,0.40065,5.7,13.0,169.71084249821504,11928.885797703484,28.602839006614257,73,387059.81622399925,0.00043846153846153845
2019,LA,NG,natural gas,0.0,69522.95401,0.0,675.47004,952.3,101.0,13.69763430741196,9715.784514893343,35.11811109817987,53,1452.7576026972677,0.009428712871287128
2019,OR,COW,all coal products,5.01,2569.15953,0.24,26.24437,59.6,2.6,23.19824802782877,10215.157795203166,33.40134404582773,95,1012.0041085965573,0.022923076923076918
2019,MI,TSN,estimated total solar,,252.62434,,,,,36.10566666666666,,,0,,0.0
2019,MA,NG,natural gas,0.0,15406.57306,0.0,134.64316,507.4,23.3,32.93399499187524,8739.33219773405,39.041884697833886,53,1512.3415122402307,0.021776824034334764
2019,LA,TSN,estimated total solar,,242.19842,,,,,43.309,,,0,,0.0
2019,TN,NG,natural gas,0.0,16955.1531,0.0,153.93229,338.4,21.9,19.95853402232033,9078.79091932234,37.58209689286113,53,1291.6427159834966,0.015452054794520546
2019,DE,WNT,onshore wind turbine,0.0,5.27,0.0,0.04693,,,35.666666666666664,8905.123339658445,38.31502237374813,0,,0.0
2019,MD,TSN,estimated total solar,,1459.67074,,,,,31.203333333333333,,,0,,0.0
2019,CT,TSN,estimated total solar,,738.37033,,,,,45.04,,,0,,0.0
2019,SC,COW,all coal products,9.24,14861.49529,1.85,156.83979,501.1,15.4,33.71800685070903,10553.43267548147,32.33071271612899,95,1036.2348942345222,0.03253896103896104
2019,MO,NG,natural gas,0.0,7674.80432,0.0,73.63317,172.5,17.2,22.47614307904595,9594.142981354866,35.563364092351314,53,2241.0994838237125,0.01002906976744186
2019,MO,COW,all coal products,4.83,55686.28528,0.29,566.29794,942.6,55.9,16.926968557167154,10169.432871173914,33.551526847397675,95,1003.837834018294,0.016862254025044723
2019,CT,WNT,onshore wind turbine,0.0,12.215,0.0,0.10878,,,39.0,8905.444126074499,38.31364221364221,0,,0.0
2019,KY,PET,petroleum,0.0,50.35915,0.0,0.98387,14.3,40.6,283.9603130712095,19537.065260235726,17.46424017400673,73,806209.0007476298,0.0003522167487684729
2019,WV,WNT,onshore wind turbine,0.0,1631.098,0.0,14.52493,,,35.666666666666664,8905.001416223919,38.315546966491404,0,,0.0
2019,WV,NG,natural gas,0.0,2243.35364,0.0,25.40625,38.5,12.4,17.161806018243297,11325.12036755828,30.127715108211557,53,5527.438821460179,0.0031048387096774197
2019,ID,COW,all coal products,0.0,21.00847,0.0,1.24375,0.0,0.2,0.0,59202.31221026568,5.763288413266331,95,9519.969802655787,0.0
2019,OH,PET,petroleum,0.0,844.4938,0.0,18.22204,41.9,73.7,49.61552115598717,21577.470432583403,15.812789597652072,73,87271.21501661706,0.0005685210312075982
2019,NJ,COW,all coal products,7.67,1041.5285,1.73,13.77976,42.4,1.3,40.70939969477552,13230.324470237734,25.78923901432245,95,1248.1655566794382,0.032615384615384616
2019,AR,NUC,nuclear,0.0,13574.947,0.0,141.8678,95.9,,7.064484303327299,10450.707468692142,32.648507387863916,0,,0.0
2019,UT,WNT,onshore wind turbine,0.0,818.684,0.0,7.29038,,,24.55555555555556,8904.99875409804,38.31555842082306,0,,0.0
2019,MT,NG,natural gas,0.0,507.21282,0.0,6.12377,9.0,4.8,17.744030996692867,12073.373855179765,28.26053463536351,53,9463.483198236196,0.0018750000000000001
2019,NH,NG,natural gas,0.0,3582.51635,0.0,26.77055,197.4,2.9,55.10093484988561,7472.554870545113,45.66042082138768,53,809.4868848260804,0.06806896551724138
2019,MS,NG,natural gas,0.0,48780.50475,0.0,380.17479,1016.5,30.6,20.83824276131542,7793.580487704978,43.779621001960706,53,627.2997820917382,0.03321895424836602
2019,RI,PET,petroleum,0.0,11.03313,0.0,0.19645,1.3,5.0,117.82694484701985,17805.464088613113,19.162656940697378,73,453180.5571039225,0.00026000000000000003
2019,CO,NG,natural gas,0.0,17097.11593,0.0,146.65899,448.9,28.9,26.255890282192173,8577.99587956587,39.7761907082273,53,1690.3435712972907,0.015532871972318339
2019,VT,WNT,onshore wind turbine,0.0,377.478,0.0,3.36144,,,39.0,8904.995787833994,38.31557118377838,0,,0.0
2019,IA,TSN,estimated total solar,,175.88332,,,,,43.309,,,0,,0.0
2019,IA,NUC,nuclear,0.0,5235.716,0.0,54.66947,37.5,,7.162344176040106,10441.641601645315,32.67685417839243,0,,0.0
2019,CA,PET,petroleum,0.0,50.95293,0.0,0.59528,5.8,236.0,113.83054909698028,11682.939528698349,29.204978692380056,73,4631725.790842647,2.4576271186440674e-05
2019,CA,NUC,nuclear,0.0,16165.384,0.0,168.84086,113.6,,7.027361676035658,10444.59321226146,32.66761979771958,0,,0.0
2019,HI,TSN,estimated total solar,,1380.59245,,,,,,,,0,,0.0
2019,GA,NUC,nuclear,0.0,33591.181,0.0,350.7471,271.6,,8.085455524770028,10441.642406082716,32.67685166092606,0,,0.0
2019,MN,TSN,estimated total solar,,1353.13232,,,,,43.309,,,0,,0.0
2019,RI,TSN,estimated total solar,,234.63246,,,,,45.04,,,0,,0.0
2019,RI,NG,natural gas,0.0,7141.02551,0.0,56.16391,170.6,5.2,23.89012611159262,7864.964201759306,43.38226993120672,53,728.1867279031748,0.03280769230769231
2019,WI,PET,petroleum,0.53,142.8276,5.93,2.10664,11.6,36.8,81.21679563333699,14749.530202845952,23.13294018911631,73,257653.28269886217,0.0003152173913043478
2019,AZ,WNT,onshore wind turbine,0.0,554.374,0.0,4.9367,,,24.55555555555556,8904.999152196893,38.31555670792229,0,,0.0
2019,NM,TSN,estimated total solar,,1666.53614,,,,,33.87138888888889,,,0,,0.0
2019,MI,PET,petroleum,0.27,915.18845,5.53,16.44526,29.3,60.6,32.01526417865086,17969.260866436856,18.987981895087092,73,66215.87062205604,0.00048349834983498353
2019,MI,NUC,nuclear,0.0,32909.275,0.0,343.62688,200.0,,6.077314070273502,10441.64236374092,32.67685179343363,0,,0.0
2019,MO,PET,petroleum,0.0,97.14451,0.0,1.4426,17.7,43.5,182.20278222619064,14850.04144855947,22.97636684597255,73,447786.4986914855,0.0004068965517241379
2019,MS,COW,all coal products,9.66,4414.33994,0.43,50.4625,148.5,4.9,33.64036345601422,11431.493878108538,29.847367600257606,95,1110.0187268314457,0.03030612244897959
2019,MT,COW,all coal products,9.98,14100.66166,0.69,157.13166,303.4,15.2,21.51672079762532,11143.56643601645,30.618563810704984,95,1077.9635996173529,0.019960526315789474
2019,MS,PET,petroleum,0.0,13.70324,0.0,0.20588,2.0,26.9,145.9508846083116,15024.184061579597,22.710051913736155,73,1963039.3979817913,7.434944237918216e-05
2019,WA,NUC,nuclear,0.0,8866.499,0.0,92.58081,63.5,,7.161789563163544,10441.642185940584,32.676852349855224,0,,0.0
2019,ID,TSN,estimated total solar,,614.97363,,,,,22.132777777777772,,,0,,0.0
2019,ID,NG,natural gas,0.0,4266.6843,0.0,40.96547,128.5,7.0,30.11706303182544,9601.242351115596,35.537067758773425,53,1640.6182196325142,0.01835714285714286
2019,FL,COW,all coal products,8.27,21248.19437,2.41,225.10409,632.3,22.3,29.757822664345287,10594.033830837929,32.20680672236564,95,1049.5009416651906,0.028354260089686095
2019,WY,PET,petroleum,0.0,43.72968,0.0,0.46967,6.8,10.9,155.500794883475,10740.3026960179,31.7681921689697,73,249258.6270926291,0.0006238532110091743
2019,WY,COW,all coal products,6.86,35375.82818,0.43,397.60713,617.4,39.2,17.45259494303661,11239.514393186428,30.357183421273152,95,1108.1012662245466,0.01575
2019,DE,PET,petroleum,0.0,18.71833,0.0,0.21227,2.9,8.5,154.92835098002865,11340.221056045064,30.08759690959627,73,454100.33907939435,0.00034117647058823526
2019,PA,TSN,estimated total solar,,575.11965,,,,,31.203333333333333,,,0,,0.0
2019,SD,PET,petroleum,0.0,13.63777,0.0,0.19535,2.7,7.9,197.9795817058067,14324.18936527013,23.819847064243664,73,579273.5909169901,0.00034177215189873416
2019,DC,NG,natural gas,0.0,110.12304,0.0,2.07738,0.0,1.7,0.0,18864.172293100513,18.087196973110366,53,15437.278157232127,0.0
2019,IA,COW,all coal products,4.86,22159.20264,0.34,265.03884,341.8,25.5,15.424742737945376,11960.666830203238,28.52683757885448,95,1150.7634283721682,0.013403921568627452
2019,WA,NG,natural gas,0.0,15728.67334,0.0,130.14365,382.2,19.8,24.299570074229795,8274.292890871367,41.23615207970577,53,1258.8474292772107,0.019303030303030305
2019,WA,COW,all coal products,8.43,7170.10162,0.39,80.80718,180.2,7.7,25.132140316862063,11270.018792285959,30.275016065948595,95,1073.903887013529,0.0234025974025974
2019,NH,COW,all coal products,6.99,343.01544,1.84,4.18193,14.0,0.4,40.81448928363108,12191.666940706811,27.986328830946473,95,1166.1282652466023,0.035
2019,MD,NG,natural gas,0.0,14605.26136,0.0,113.63409,312.9,16.4,21.423786421032588,7780.3530658625605,43.85405098093363,53,1122.883021108771,0.01907926829268293
2019,NE,NG,natural gas,0.0,1276.85556,0.0,12.9854,38.0,10.3,29.76060972785363,10169.826883159752,33.55022695273153,53,8066.691584128748,0.0036893203883495143
2019,IN,WNT,onshore wind turbine,0.0,6216.03,0.0,55.35375,,,29.416666666666664,8905.000458491995,38.31555108732471,0,,0.0
2019,IN,TSN,estimated total solar,,450.13763,,,,,36.10566666666666,,,0,,0.0
2019,NH,PET,petroleum,0.0,30.08994,0.0,0.75151,2.7,10.6,89.73098650246561,24975.45691350664,13.661411728386847,73,352277.2062689391,0.0002547169811320755
2019,AK,WNT,onshore wind turbine,0.0,142.59093,0.0,1.26977,,,,8904.984349285049,38.31562040054498,0,,0.0
2019,VA,NUC,nuclear,0.0,29497.516,0.0,308.00251,181.8,,6.163230829334918,10441.642272522202,32.67685207890027,0,,0.0
2019,OR,WNT,onshore wind turbine,0.0,6568.889,0.0,58.49595,,,24.55555555555556,8904.999003636689,38.315557347132575,0,,0.0
2019,OR,PET,petroleum,0.0,6.62328,0.0,0.08664,1.0,22.7,150.9825947264799,13081.13200710222,26.083369529085875,73,3427304.900291094,4.4052863436123345e-05
2019,IL,WNT,onshore wind turbine,0.0,14459.59701,0.0,128.7627,,,29.416666666666664,8904.99921339094,38.31555644462256,0,,0.0
2019,IL,NUC,nuclear,0.0,98735.488,0.0,1030.96064,691.8,,7.006599288798776,10441.642218854482,32.67685224685202,0,,0.0
2019,PA,PET,petroleum,0.0,185.32073,0.82,2.97879,31.1,76.7,167.81716756673686,16073.700983154988,21.227220809791895,73,413877.06599256326,0.0004054758800521512
2019,KS,WNT,onshore wind turbine,0.0,21123.53876,0.0,188.10511,,,13.25,8904.99987417828,38.31555360145186,0,,0.0
2019,KS,PET,petroleum,0.0,78.14034,0.0,1.01324,15.1,24.7,193.2420565357151,12966.925918162115,26.313098582764205,73,316097.9335385538,0.000611336032388664
2019,MO,NUC,nuclear,0.0,9189.863,0.0,96.02786,79.3,,8.629073142874926,10449.324434977974,32.65282862286008,0,,0.0
2019,AL,PET,petroleum,0.0,19.91985,0.0,0.41836,2.5,36.6,125.50295308448608,21002.16618097024,16.245943254613252,73,1837363.2331568764,6.830601092896174e-05
2019,AZ,PET,petroleum,0.0,63.74791,0.0,0.7097,12.1,42.2,189.81014436394852,11132.91400455325,30.647860915879942,73,661982.4869552586,0.00028672985781990517
2019,AZ,NUC,nuclear,0.0,31920.368,0.0,333.30106,243.3,,7.622092577378807,10441.642151493992,32.67685245765495,0,,0.0
2019,AZ,NG,natural gas,0.0,46084.36665,0.0,369.44088,787.5,25.6,17.08822442935754,8016.620534373774,42.561575483958364,53,555.5029147829244,0.03076171875
2019,FL,PET,petroleum,0.36,1525.2838,5.3,16.44475,76.4,127.3,50.08903916766179,10781.436215345631,31.64698962039556,73,83459.8780895726,0.0006001571091908876
2019,MN,COW,all coal products,5.98,17804.53786,0.34,200.07056,376.2,19.6,21.129444805482866,11237.054371935268,30.363829230207585,95,1100.8429510565236,0.019193877551020408
2019,NY,NG,natural gas,0.0,47612.1335,0.0,418.11841,1154.6,70.6,24.250121032698523,8781.761691061376,38.85325200150837,53,1482.815299591647,0.016354107648725212
2018,NH,WNT,onshore wind turbine,0.0,406.659,0.0,3.70222,,,42.0,9103.991304754107,37.47806742981238,0,,0.0
2018,AL,NUC,nuclear,0.0,39462.827,0.0,412.56999,306.8,,7.774405011582165,10454.648624134303,32.63619967220592,0,,0.0
2018,VA,NG,natural gas,0.0,50160.30086,0.0,402.33765,1553.0,35.1,30.960739337160348,8021.037416082197,42.53813843529682,53,699.7565684058778,0.044245014245014244
2018,VA,COW,all coal products,17.3,9266.27552,1.22,112.09407,281.8,14.2,30.411355607954125,12096.992989045075,28.205356513721018,95,1532.4387850707897,0.019845070422535215
2018,LA,PET,petroleum,0.32,4377.79437,6.01,51.03664,126.6,85.3,28.91867212118509,11658.071550765873,29.267276196943993,73,19484.697724621547,0.0014841735052754984
2018,OR,NG,natural gas,0.0,17922.77655,0.0,136.02457,289.8,14.2,16.169369695121265,7589.480883194966,44.956961517025924,53,792.2879560756451,0.020408450704225353
2018,WI,NUC,nuclear,0.0,10129.122,0.0,105.89641,71.9,,7.09834475288184,10454.648487795883,32.63620009781257,0,,0.0
2018,TX,PET,petroleum,0.0,129.31292,0.0,5.11632,10.1,329.9,78.10511122941158,39565.42006784782,8.623692088063295,73,2551175.86084979,3.061533798120643e-05
2018,WA,WNT,onshore wind turbine,0.0,7900.094,0.0,71.92245,,,15.8,9103.999268869458,37.4780346442592,0,,0.0
2018,WA,PET,petroleum,0.0,23.65646,0.0,0.7673,2.6,55.0,109.90655406599298,32435.114974937078,10.5194632503584,73,2324946.3360113897,4.7272727272727275e-05
2018,FL,NUC,nuclear,0.0,29312.349,0.0,306.55343,193.0,,6.584255666442836,10458.166624585427,32.625221250337994,0,,0.0
2018,OK,TSN,estimated total solar,,72.75905,,,,,64.55,,,0,,0.0
2018,IN,PET,petroleum,0.0,130.61654,0.0,1.63021,20.2,48.5,154.65116439311595,12480.884886401065,27.33780522018635,73,371315.9145082239,0.0004164948453608248
2018,ME,PET,petroleum,0.0,189.10704,0.66,2.59888,24.8,12.0,131.14265867627137,13742.904547604363,24.827357187711627,73,63456.12516593777,0.0020666666666666663
2018,ME,COW,all coal products,7.62,70.82781,0.75,2.1114,6.1,0.2,86.12436273266108,29810.324503891905,11.445698954248366,95,2823.7495977921667,0.0305
2018,GA,NG,natural gas,0.0,51972.10992,0.0,405.46769,1498.3,39.8,28.828923865248377,7801.639968516406,43.73439448332862,53,765.7953479522695,0.03764572864321608
2018,NV,PET,petroleum,0.0,10.24522,0.0,0.1238,2.3,21.6,224.49493519904897,12083.68390332272,28.236422164781906,73,2108300.260999764,0.0001064814814814815
2018,NV,COW,all coal products,7.27,2485.04578,0.37,28.14869,86.5,3.3,34.80821186320359,11327.231967533411,30.12209875969361,95,1327.943342758056,0.026212121212121214
2018,AK,COW,all coal products,8.42,628.56407,0.14,13.92752,34.0,1.7,54.091542330760326,22157.67757772091,15.398725737532601,95,2704.577116538016,0.02
2018,UT,TSN,estimated total solar,,2618.09736,,,,,24.66478260869565,,,0,,0.0
2018,NV,NG,natural gas,0.0,26688.6115,0.0,210.93222,655.5,16.4,24.561037954334942,7903.454250514306,43.170997033075366,53,614.494313426534,0.03996951219512196
2018,KS,WNT,onshore wind turbine,0.0,18907.502,0.0,172.13389,,,14.833333333333334,9103.9995658866,37.4780334215418,0,,0.0
2018,KS,PET,petroleum,0.0,52.01572,0.0,0.6831,11.2,24.1,215.3195226366183,13132.56838509589,25.98120870150783,73,463321.47281629476,0.00046473029045643153
2018,IN,WNT,onshore wind turbine,0.0,5437.153,0.0,49.49984,,,24.0,9103.999832265157,37.47803232495297,0,,0.0
2018,IN,TSN,estimated total solar,,388.95137,,,,,37.49111111111111,,,0,,0.0
2018,KS,COW,all coal products,5.07,20473.98303,0.37,225.13772,384.0,21.8,18.75551031947885,10996.283413447763,31.028665520091437,95,1064.7659504287476,0.017614678899082564
2018,NC,PET,petroleum,0.0,633.08106,1.45,7.86811,118.8,61.2,187.6536947733044,12428.282090764176,27.453512682461223,73,96670.08518624773,0.0019411764705882352
2018,CO,WNT,onshore wind turbine,0.0,9745.15,0.0,88.71984,,,15.8,9103.999425355176,37.47803400006132,0,,0.0
2018,CO,PET,petroleum,0.0,11.88243,0.0,0.18278,2.7,35.4,227.22624917630483,15382.375490535185,22.181229434292593,73,2979188.600311552,7.627118644067796e-05
2018,NJ,TSN,estimated total solar,,2902.65516,,,,,34.21666666666667,,,0,,0.0
2018,MI,WNT,onshore wind turbine,0.0,5457.252,0.0,49.68283,,,24.0,9104.001427824847,37.478025756584316,0,,0.0
2018,MI,COW,all coal products,4.93,42330.86358,0.48,455.91404,961.4,48.3,22.711561227260937,10770.251335373301,31.679854942602777,95,1141.0114492164585,0.019904761904761908
2018,HI,COW,all coal products,4.79,1311.20296,0.22,14.36709,47.1,1.4,35.92121238042355,10957.182402943934,31.139392176982255,95,1067.7218117323348,0.03364285714285714
2018,NM,PET,petroleum,0.0,20.73676,0.0,0.23601,4.7,17.9,226.65064359138069,11381.237956170586,29.979164069319104,73,863201.3872948328,0.00026256983240223464
2018,NM,NG,natural gas,0.0,11628.17718,0.0,103.72372,249.0,14.7,21.413502404166152,8920.032640919908,38.2509811045728,53,1264.1706238604115,0.01693877551020408
2018,AZ,COW,all coal products,10.29,30744.62287,0.61,324.95803,790.4,31.7,25.7085605942253,10569.589074943173,32.28129282801228,95,1031.0746088524065,0.024933753943217663
2018,WI,COW,all coal products,4.98,33322.37949,0.32,355.09498,779.9,34.6,23.40469113960025,10656.351240059657,32.018464135955966,95,1038.341214809807,0.022540462427745666
2018,WA,TSN,estimated total solar,,151.25903,,,,,24.66478260869565,,,0,,0.0
2018,OR,WNT,onshore wind turbine,0.0,7447.442,0.0,67.80151,,,15.8,9103.999735748193,37.47803272228008,0,,0.0
2018,OR,PET,petroleum,0.0,4.85631,0.0,0.05069,0.9,23.2,185.32589558739045,10437.966274805358,32.688360071019915,73,4777289.752919398,3.8793103448275865e-05
2018,TN,WNT,onshore wind turbine,0.0,41.009,0.0,0.37335,,,30.0,9104.099100197518,37.477623677514394,0,,0.0
2018,MS,NG,natural gas,0.0,49481.81055,0.0,385.34526,1213.0,31.0,24.51405853014002,7787.614392375946,43.81316059177684,53,626.4928395996212,0.03912903225806452
2018,CT,NG,natural gas,0.0,20006.45748,0.0,153.62491,653.2,15.1,32.64945833878832,7678.7662260335355,44.4342215866945,53,754.7563088115488,0.04325827814569536
2018,PA,WNT,onshore wind turbine,0.0,3566.917,0.0,32.47321,,,30.0,9103.999336121362,37.478034367406245,0,,0.0
2018,IN,COW,all coal products,8.46,77455.22874,2.69,829.51598,1748.9,93.9,22.57949564477653,10709.618879114034,31.85921029042503,95,1212.3132489247619,0.018625133120340788
2018,TX,WNT,onshore wind turbine,0.0,75700.43368,0.0,689.17675,,,16.416666666666668,9104.000023477805,37.47803153779636,0,,0.0
2018,HI,TSN,estimated total solar,,1213.27543,,,,,,,,0,,0.0
2018,SD,COW,all coal products,5.3,2339.33668,0.35,24.5991,46.0,2.6,19.66369372706113,10515.416703507597,32.44759666882121,95,1111.426167181716,0.017692307692307695
2018,CA,COW,all coal products,10.18,281.32814,0.44,14.57309,0.0,3.2,0.0,51801.03917084156,6.586740448868428,95,11374.617555143968,0.0
2018,IA,TSN,estimated total solar,,137.63567,,,,,52.657777777777774,,,0,,0.0
2018,IA,NUC,nuclear,0.0,4895.399,0.0,51.17968,38.1,,7.782818111455266,10454.649355445797,32.63619738927637,0,,0.0
2018,IL,TSN,estimated total solar,,161.44392,,,,,37.49111111111111,,,0,,0.0
2018,WI,NG,natural gas,0.0,16798.65559,0.0,151.98589,424.7,29.5,25.281785064563017,9047.503187723845,37.712061871717175,53,1756.0929112423098,0.014396610169491526
2018,AR,NUC,nuclear,0.0,12720.818,0.0,133.03955,107.7,,8.46643667097509,10458.41155812464,32.6244571753287,0,,0.0
2018,NJ,COW,all coal products,7.67,1193.28794,1.64,16.73182,58.7,1.6,49.19181534676367,14021.611581861791,24.333864763546348,95,1340.833126998669,0.0366875
2018,OR,COW,all coal products,4.88,1476.39096,0.25,15.49453,36.3,1.6,24.58698338277552,10494.869191016993,32.51112460668378,95,1083.7237854666896,0.0226875
2018,DE,TSN,estimated total solar,,159.50382,,,,,34.21666666666667,,,0,,0.0
2018,DE,NG,natural gas,0.0,5400.15488,0.0,49.77631,115.3,5.2,21.35123946667248,9217.570811598647,37.0162602462095,53,962.9353445507104,0.022173076923076924
2018,MN,PET,petroleum,0.0,46.57365,0.0,0.60907,7.2,41.6,154.59385296192158,13077.56639215522,26.090481192637956,73,893208.9282244359,0.00017307692307692307
2018,NE,WNT,onshore wind turbine,0.0,5549.106,0.0,50.51907,,,14.833333333333334,9104.001617557855,37.47802497551915,0,,0.0
2018,NE,COW,all coal products,5.17,23305.20823,0.3,257.45102,308.3,25.3,13.2288026331872,11046.930688591407,30.886407240010154,95,1085.5942478742659,0.012185770750988142
2018,CO,NG,natural gas,0.0,16398.43941,0.0,138.88123,500.9,27.0,30.545589581807658,8469.173591927794,40.28728379415995,53,1646.4981407642376,0.018551851851851854
2018,ME,NG,natural gas,0.0,2330.71691,0.0,22.66913,67.5,2.5,28.961046152962435,9726.247706333414,35.08033213855141,53,1072.6313389986087,0.027
2018,NM,WNT,onshore wind turbine,0.0,6091.551,0.0,55.45748,,,15.316666666666666,9103.999950094812,37.478031839888864,0,,0.0
2018,MO,NUC,nuclear,0.0,10655.279,0.0,111.3972,95.1,,8.92515343802823,10454.64881773626,32.636199067840124,0,,0.0
2018,NM,TSN,estimated total solar,,1599.00841,,,,,44.60739130434782,,,0,,0.0
2018,NY,NUC,nuclear,0.0,42919.011,0.0,448.70318,319.8,,7.451243459454366,10454.64864043582,32.636199621317594,0,,0.0
2018,MA,NG,natural gas,0.0,18385.82124,0.0,156.29167,656.5,23.8,35.706862991342774,8500.662981535655,40.13804579020751,53,1294.4757641949095,0.027584033613445375
2018,MI,PET,petroleum,0.29,1213.51219,5.61,17.43065,41.7,61.9,34.36306643116622,14363.802970945022,23.754154849532288,73,51008.96431868558,0.0006736672051696284
2018,MI,NUC,nuclear,0.0,30478.694,0.0,318.64404,201.6,,6.61445664305695,10454.648745776312,32.63619929247696,0,,0.0
2018,MO,PET,petroleum,0.0,99.75467,0.0,1.30512,18.0,43.1,180.44268002691,13083.297253151155,26.079052810469538,73,432059.9727311012,0.0004176334106728538
2018,KS,NUC,nuclear,0.0,9168.289,0.0,95.93228,56.0,,6.108009902392911,10463.487789270168,32.60862982512247,0,,0.0
2018,KS,NG,natural gas,0.0,3005.7153,0.0,34.34717,94.2,16.7,31.34029360664997,11427.286543073458,29.85835689985521,53,5556.081775276588,0.00564071856287425
2018,CA,PET,petroleum,0.0,68.87836,0.0,0.78567,6.5,236.6,94.36926198591256,11406.630471457218,29.912426886606337,73,3435041.136287217,2.7472527472527473e-05
2018,CA,NUC,nuclear,0.0,18213.519,0.0,190.41594,129.1,,7.088141506317368,10454.648549794249,32.63619990427272,0,,0.0
2018,OH,WNT,onshore wind turbine,0.0,1750.022,0.0,15.9322,,,30.0,9103.99983543064,37.478032311921766,0,,0.0
2018,OH,TSN,estimated total solar,,272.01981,,,,,34.21666666666667,,,0,,0.0
