period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",OR,Oregon,23.2,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",PA,Pennsylvania,79.4,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",RI,Rhode Island,5.4,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",SC,South Carolina,36.5,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",SD,South Dakota,7.9,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",TN,Tennessee,48.2,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",TX,Texas,329.9,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",UT,Utah,21.8,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",VA,Virginia,60.4,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",VT,Vermont,5.1,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",WA,Washington,55,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",WI,Wisconsin,36.7,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",WV,West Virginia,14.3,Million metric tons CO2  
2018,PMTCE,"Total petroleum, excluding biofuels, CO2 emissions for all sectors",WY,Wyoming,11.2,Million metric tons CO2  
2017,CLEIV,Coal expenditures in the electric power sector,AK,Alaska,28.4,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,AL,Alabama,684.1,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,AR,Arkansas,533.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,AZ,Arizona,734.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,CA,California,0,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,CO,Colorado,547,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,CT,Connecticut,10.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,DC,District of Columbia,0,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,DE,Delaware,12.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,FL,Florida,1158.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,GA,Georgia,930.3,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,HI,Hawaii,46,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,IA,Iowa,419,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,ID,Idaho,0,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,IL,Illinois,1109.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,IN,Indiana,1650.5,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,KS,Kansas,367.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,KY,Kentucky,1227.1,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,LA,Louisiana,409.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MA,Massachusetts,53.4,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MD,Maryland,252.8,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,ME,Maine,7.4,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MI,Michigan,969.8,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MN,Minnesota,492.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MO,Missouri,1286.3,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MS,Mississippi,143.1,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,MT,Montana,266.6,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NC,North Carolina,996.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,ND,North Dakota,480.5,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NE,Nebraska,291.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NH,New Hampshire,15.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NJ,New Jersey,52.3,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NM,New Mexico,387.4,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NV,Nevada,66.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,NY,New York,14.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,OH,Ohio,1344,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,OK,Oklahoma,347.3,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,OR,Oregon,41.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,PA,Pennsylvania,942.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,RI,Rhode Island,0,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,SC,South Carolina,614.2,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,SD,South Dakota,49.1,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,TN,Tennessee,671.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,TX,Texas,2510.7,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,UT,Utah,516.5,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,VA,Virginia,315.9,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,VT,Vermont,0,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,WA,Washington,139.8,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,WI,Wisconsin,816.8,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,WV,West Virginia,1502.8,Million dollars
2017,CLEIV,Coal expenditures in the electric power sector,WY,Wyoming,710.1,Million dollars
2017,CLTCE,Coal CO2 emissions for all sectors,AK,Alaska,1.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,AL,Alabama,36.1,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,AR,Arkansas,25.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,AZ,Arizona,32,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,CA,California,3.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,CO,Colorado,30.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,CT,Connecticut,.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,DC,District of Columbia,0,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,DE,Delaware,.5,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,FL,Florida,39,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,GA,Georgia,32.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,HI,Hawaii,1.4,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,IA,Iowa,28.7,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,ID,Idaho,.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,IL,Illinois,65.4,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,IN,Indiana,88.5,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,KS,Kansas,20.7,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,KY,Kentucky,61.1,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,LA,Louisiana,13.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MA,Massachusetts,1.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MD,Maryland,10.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,ME,Maine,.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MI,Michigan,47.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MN,Minnesota,24.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MO,Missouri,67.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MS,Mississippi,5.1,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,MT,Montana,14.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NC,North Carolina,33.5,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,ND,North Dakota,38,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NE,Nebraska,22.4,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NH,New Hampshire,.3,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NJ,New Jersey,1.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NM,New Mexico,19,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NV,Nevada,2.6,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,NY,New York,1.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,OH,Ohio,77.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,OK,Oklahoma,19,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,OR,Oregon,1.8,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,PA,Pennsylvania,63.5,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,RI,Rhode Island,0,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,SC,South Carolina,18.4,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,SD,South Dakota,2.5,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,TN,Tennessee,32,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,TX,Texas,138.8,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,UT,Utah,26.3,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,VA,Virginia,15.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,VT,Vermont,0,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,WA,Washington,5.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,WI,Wisconsin,37.2,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,WV,West Virginia,67.9,Million metric tons CO2  
2017,CLTCE,Coal CO2 emissions for all sectors,WY,Wyoming,43.8,Million metric tons CO2  
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,AK,Alaska,33.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,AL,Alabama,108.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,AR,Arkansas,63.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,AZ,Arizona,90.4,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,CA,California,352.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,CO,Colorado,88.4,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,CT,Connecticut,33.5,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,DC,District of Columbia,2.6,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,DE,Delaware,13.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,FL,Florida,237.5,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,GA,Georgia,141.1,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,HI,Hawaii,20.1,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,IA,Iowa,73.8,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,ID,Idaho,18.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,IL,Illinois,203.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,IN,Indiana,175.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,KS,Kansas,58.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,KY,Kentucky,116.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,LA,Louisiana,192.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MA,Massachusetts,64.5,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MD,Maryland,54.8,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,ME,Maine,15.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MI,Michigan,155.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MN,Minnesota,90.4,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MO,Missouri,124,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MS,Mississippi,60.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,MT,Montana,31.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NC,North Carolina,120.6,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,ND,North Dakota,56.4,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NE,Nebraska,47.6,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NH,New Hampshire,13.5,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NJ,New Jersey,98.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NM,New Mexico,49.5,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NV,Nevada,40.2,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,NY,New York,165.1,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,OH,Ohio,204.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,OK,Oklahoma,92.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,OR,Oregon,38.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,PA,Pennsylvania,214.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,RI,Rhode Island,9.8,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,SC,South Carolina,69.6,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,SD,South Dakota,14.6,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,TN,Tennessee,96.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,TX,Texas,662,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,UT,Utah,59,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,VA,Virginia,105.1,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,VT,Vermont,5.8,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,WA,Washington,78.9,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,WI,Wisconsin,98.3,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,WV,West Virginia,90.7,Million metric tons CO2
2017,FFTCE,Fossil fuel CO2 emissions for all sectors,WY,Wyoming,62.8,Million metric tons CO2
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AK,Alaska,204.8,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AL,Alabama,1309.2,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AR,Arkansas,429.8,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),AZ,Arizona,839.8,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CA,California,2259.7,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CO,Colorado,363.7,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),CT,Connecticut,473.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DC,District of Columbia,0,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),DE,Delaware,123.2,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),FL,Florida,5091.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),GA,Georgia,1324.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),HI,Hawaii,0,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IA,Iowa,94.6,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ID,Idaho,69.7,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IL,Illinois,471.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),IN,Indiana,450.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KS,Kansas,79.3,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),KY,Kentucky,309.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),LA,Louisiana,937.8,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MA,Massachusetts,609.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MD,Maryland,185.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ME,Maine,51.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MI,Michigan,702.3,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MN,Minnesota,196.4,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MO,Missouri,157.6,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MS,Mississippi,1104.4,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),MT,Montana,8.6,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NC,North Carolina,1161.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),ND,North Dakota,28.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NE,Nebraska,26.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NH,New Hampshire,114,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NJ,New Jersey,780.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NM,New Mexico,270.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NV,Nevada,689.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),NY,New York,1333.8,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OH,Ohio,636.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OK,Oklahoma,757,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),OR,Oregon,268.7,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),PA,Pennsylvania,1395.3,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),RI,Rhode Island,184.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SC,South Carolina,490.2,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),SD,South Dakota,18.6,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TN,Tennessee,230.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),TX,Texas,4358.1,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),UT,Utah,140.9,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VA,Virginia,1090,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),VT,Vermont,0,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WA,Washington,293.5,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WI,Wisconsin,349.2,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WV,West Virginia,33.7,Million dollars
2017,NGEIV,Natural gas expenditures in the electric power sector (including supplemental gaseous fuels),WY,Wyoming,5.3,Million dollars
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AK,Alaska,17.6,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AL,Alabama,35.6,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AR,Arkansas,16.6,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",AZ,Arizona,17.7,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CA,California,114.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CO,Colorado,24.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",CT,Connecticut,13,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",DC,District of Columbia,1.6,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",DE,Delaware,5.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",FL,Florida,75,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",GA,Georgia,37.2,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",HI,Hawaii,0,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IA,Iowa,19.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ID,Idaho,6.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IL,Illinois,54.2,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",IN,Indiana,38.7,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",KS,Kansas,14.5,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",KY,Kentucky,15.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",LA,Louisiana,88.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MA,Massachusetts,24.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MD,Maryland,12.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ME,Maine,2.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MI,Michigan,47.7,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MN,Minnesota,24.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MO,Missouri,13.9,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MS,Mississippi,28.5,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",MT,Montana,4.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NC,North Carolina,27.3,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",ND,North Dakota,5.8,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NE,Nebraska,9.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NH,New Hampshire,2.8,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NJ,New Jersey,38.7,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NM,New Mexico,13,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NV,Nevada,16.1,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",NY,New York,67.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OH,Ohio,53,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OK,Oklahoma,36,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",OR,Oregon,13.8,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",PA,Pennsylvania,73.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",RI,Rhode Island,5,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",SC,South Carolina,15,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",SD,South Dakota,4.4,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",TN,Tennessee,17.2,Million metric tons CO2
2017,NNTCE,"Natural gas, excluding supplemental gaseous fuels, CO2 emissions for all sectors",TX,Texas,206.4,Million metric tons CO2
